text,label
Send police to panchayat office for murder,SOS
Send police to my house for murder,SOS
Send police to the market for murder,SOS
Send police to school zone for murder,SOS
village square par robbery ho raha hai,SOS
farm field par robbery ho raha hai,SOS
city mall par robbery ho raha hai,SOS
metro station par robbery ho raha hai,SOS
bus stand par robbery ho raha hai,SOS
highway par robbery ho raha hai,SOS
panchayat office par robbery ho raha hai,SOS
my house par robbery ho raha hai,SOS
the market par robbery ho raha hai,SOS
school zone par robbery ho raha hai,SOS
village square par fire ho raha hai,Medical
farm field par fire ho raha hai,Medical
city mall par fire ho raha hai,Medical
metro station par fire ho raha hai,Medical
bus stand par fire ho raha hai,Medical
highway par fire ho raha hai,Medical
panchayat office par fire ho raha hai,Medical
my house par fire ho raha hai,Medical
the market par fire ho raha hai,Medical
school zone par fire ho raha hai,Medical
village square par accident ho raha hai,Medical
farm field par accident ho raha hai,Medical
city mall par accident ho raha hai,Medical
metro station par accident ho raha hai,Medical
bus stand par accident ho raha hai,Medical
highway par accident ho raha hai,Medical
panchayat office par accident ho raha hai,Medical
my house par accident ho raha hai,Medical
the market par accident ho raha hai,Medical
school zone par accident ho raha hai,Medical
village square par wild animal attack ho raha hai,SOS
farm field par wild animal attack ho raha hai,SOS
city mall par wild animal attack ho raha hai,SOS
metro station par wild animal attack ho raha hai,SOS
bus stand par wild animal attack ho raha hai,SOS
highway par wild animal attack ho raha hai,SOS
panchayat office par wild animal attack ho raha hai,SOS
my house par wild animal attack ho raha hai,SOS
the market par wild animal attack ho raha hai,SOS
school zone par wild animal attack ho raha hai,SOS
village square par elephant attack ho raha hai,SOS
farm field par elephant attack ho raha hai,SOS
city mall par elephant attack ho raha hai,SOS
metro station par elephant attack ho raha hai,SOS
bus stand par elephant attack ho raha hai,SOS
highway par elephant attack ho raha hai,SOS
panchayat office par elephant attack ho raha hai,SOS
my house par elephant attack ho raha hai,SOS
the market par elephant attack ho raha hai,SOS
school zone par elephant attack ho raha hai,SOS
village square par stalker ho raha hai,SOS
farm field par stalker ho raha hai,SOS
city mall par stalker ho raha hai,SOS
metro station par stalker ho raha hai,SOS
bus stand par stalker ho raha hai,SOS
highway par stalker ho raha hai,SOS
panchayat office par stalker ho raha hai,SOS
my house par stalker ho raha hai,SOS
the market par stalker ho raha hai,SOS
school zone par stalker ho raha hai,SOS
village square par riot ho raha hai,SOS
farm field par riot ho raha hai,SOS
city mall par riot ho raha hai,SOS
metro station par riot ho raha hai,SOS
bus stand par riot ho raha hai,SOS
highway par riot ho raha hai,SOS
panchayat office par riot ho raha hai,SOS
my house par riot ho raha hai,SOS
the market par riot ho raha hai,SOS
school zone par riot ho raha hai,SOS
village square par medical emergency ho raha hai,Medical
farm field par medical emergency ho raha hai,Medical
city mall par medical emergency ho raha hai,Medical
metro station par medical emergency ho raha hai,Medical
bus stand par medical emergency ho raha hai,Medical
highway par medical emergency ho raha hai,Medical
panchayat office par medical emergency ho raha hai,Medical
my house par medical emergency ho raha hai,Medical
the market par medical emergency ho raha hai,Medical
school zone par medical emergency ho raha hai,Medical
village square par flood ho raha hai,Medical
farm field par flood ho raha hai,Medical
city mall par flood ho raha hai,Medical
metro station par flood ho raha hai,Medical
bus stand par flood ho raha hai,Medical
highway par flood ho raha hai,Medical
panchayat office par flood ho raha hai,Medical
my house par flood ho raha hai,Medical
the market par flood ho raha hai,Medical
school zone par flood ho raha hai,Medical
village square par earthquake ho raha hai,Medical
farm field par earthquake ho raha hai,Medical
city mall par earthquake ho raha hai,Medical
metro station par earthquake ho raha hai,Medical
bus stand par earthquake ho raha hai,Medical
highway par earthquake ho raha hai,Medical
panchayat office par earthquake ho raha hai,Medical
my house par earthquake ho raha hai,Medical
the market par earthquake ho raha hai,Medical
school zone par earthquake ho raha hai,Medical
village square par thief ho raha hai,SOS
farm field par thief ho raha hai,SOS
city mall par thief ho raha hai,SOS
metro station par thief ho raha hai,SOS
bus stand par thief ho raha hai,SOS
highway par thief ho raha hai,SOS
panchayat office par thief ho raha hai,SOS
my house par thief ho raha hai,SOS
the market par thief ho raha hai,SOS
school zone par thief ho raha hai,SOS
village square par murder ho raha hai,SOS
farm field par murder ho raha hai,SOS
city mall par murder ho raha hai,SOS
metro station par murder ho raha hai,SOS
bus stand par murder ho raha hai,SOS
highway par murder ho raha hai,SOS
panchayat office par murder ho raha hai,SOS
my house par murder ho raha hai,SOS
the market par murder ho raha hai,SOS
school zone par murder ho raha hai,SOS
I am trapped at village square due to robbery,SOS
I am trapped at farm field due to robbery,SOS
I am trapped at city mall due to robbery,SOS
I am trapped at metro station due to robbery,SOS
I am trapped at bus stand due to robbery,SOS
I am trapped at highway due to robbery,SOS
I am trapped at panchayat office due to robbery,SOS
I am trapped at my house due to robbery,SOS
I am trapped at the market due to robbery,SOS
I am trapped at school zone due to robbery,SOS
I am trapped at village square due to fire,Medical
I am trapped at farm field due to fire,Medical
I am trapped at city mall due to fire,Medical
I am trapped at metro station due to fire,Medical
I am trapped at bus stand due to fire,Medical
I am trapped at highway due to fire,Medical
I am trapped at panchayat office due to fire,Medical
I am trapped at my house due to fire,Medical
I am trapped at the market due to fire,Medical
I am trapped at school zone due to fire,Medical
I am trapped at village square due to accident,Medical
I am trapped at farm field due to accident,Medical
I am trapped at city mall due to accident,Medical
I am trapped at metro station due to accident,Medical
I am trapped at bus stand due to accident,Medical
I am trapped at highway due to accident,Medical
I am trapped at panchayat office due to accident,Medical
I am trapped at my house due to accident,Medical
I am trapped at the market due to accident,Medical
I am trapped at school zone due to accident,Medical
I am trapped at village square due to wild animal attack,SOS
I am trapped at farm field due to wild animal attack,SOS
I am trapped at city mall due to wild animal attack,SOS
I am trapped at metro station due to wild animal attack,SOS
I am trapped at bus stand due to wild animal attack,SOS
I am trapped at highway due to wild animal attack,SOS
I am trapped at panchayat office due to wild animal attack,SOS
I am trapped at my house due to wild animal attack,SOS
I am trapped at the market due to wild animal attack,SOS
I am trapped at school zone due to wild animal attack,SOS
I am trapped at village square due to elephant attack,SOS
I am trapped at farm field due to elephant attack,SOS
I am trapped at city mall due to elephant attack,SOS
I am trapped at metro station due to elephant attack,SOS
I am trapped at bus stand due to elephant attack,SOS
I am trapped at highway due to elephant attack,SOS
I am trapped at panchayat office due to elephant attack,SOS
I am trapped at my house due to elephant attack,SOS
I am trapped at the market due to elephant attack,SOS
I am trapped at school zone due to elephant attack,SOS
I am trapped at village square due to stalker,SOS
I am trapped at farm field due to stalker,SOS
I am trapped at city mall due to stalker,SOS
I am trapped at metro station due to stalker,SOS
I am trapped at bus stand due to stalker,SOS
I am trapped at highway due to stalker,SOS
I am trapped at panchayat office due to stalker,SOS
I am trapped at my house due to stalker,SOS
I am trapped at the market due to stalker,SOS
I am trapped at school zone due to stalker,SOS
I am trapped at village square due to riot,SOS
I am trapped at farm field due to riot,SOS
I am trapped at city mall due to riot,SOS
I am trapped at metro station due to riot,SOS
I am trapped at bus stand due to riot,SOS
I am trapped at highway due to riot,SOS
I am trapped at panchayat office due to riot,SOS
I am trapped at my house due to riot,SOS
I am trapped at the market due to riot,SOS
I am trapped at school zone due to riot,SOS
I am trapped at village square due to medical emergency,Medical
I am trapped at farm field due to medical emergency,Medical
I am trapped at city mall due to medical emergency,Medical
I am trapped at metro station due to medical emergency,Medical
I am trapped at bus stand due to medical emergency,Medical
I am trapped at highway due to medical emergency,Medical
I am trapped at panchayat office due to medical emergency,Medical
I am trapped at my house due to medical emergency,Medical
I am trapped at the market due to medical emergency,Medical
I am trapped at school zone due to medical emergency,Medical
I am trapped at village square due to flood,Medical
I am trapped at farm field due to flood,Medical
I am trapped at city mall due to flood,Medical
I am trapped at metro station due to flood,Medical
I am trapped at bus stand due to flood,Medical
I am trapped at highway due to flood,Medical
I am trapped at panchayat office due to flood,Medical
I am trapped at my house due to flood,Medical
I am trapped at the market due to flood,Medical
I am trapped at school zone due to flood,Medical
I am trapped at village square due to earthquake,Medical
I am trapped at farm field due to earthquake,Medical
I am trapped at city mall due to earthquake,Medical
I am trapped at metro station due to earthquake,Medical
I am trapped at bus stand due to earthquake,Medical
I am trapped at highway due to earthquake,Medical
I am trapped at panchayat office due to earthquake,Medical
I am trapped at my house due to earthquake,Medical
I am trapped at the market due to earthquake,Medical
I am trapped at school zone due to earthquake,Medical
I am trapped at village square due to thief,SOS
I am trapped at farm field due to thief,SOS
I am trapped at city mall due to thief,SOS
I am trapped at metro station due to thief,SOS
I am trapped at bus stand due to thief,SOS
I am trapped at highway due to thief,SOS
I am trapped at panchayat office due to thief,SOS
I am trapped at my house due to thief,SOS
I am trapped at the market due to thief,SOS
I am trapped at school zone due to thief,SOS
I am trapped at village square due to murder,SOS
I am trapped at farm field due to murder,SOS
I am trapped at city mall due to murder,SOS
I am trapped at metro station due to murder,SOS
I am trapped at bus stand due to murder,SOS
I am trapped at highway due to murder,SOS
I am trapped at panchayat office due to murder,SOS
I am trapped at my house due to murder,SOS
I am trapped at the market due to murder,SOS
I am trapped at school zone due to murder,SOS
Emergency at village square because of robbery,SOS
Emergency at farm field because of robbery,SOS
Emergency at city mall because of robbery,SOS
Emergency at metro station because of robbery,SOS
Emergency at bus stand because of robbery,SOS
Emergency at highway because of robbery,SOS
Emergency at panchayat office because of robbery,SOS
Emergency at my house because of robbery,SOS
Emergency at the market because of robbery,SOS
Emergency at school zone because of robbery,SOS
Emergency at village square because of fire,Medical
Emergency at farm field because of fire,Medical
Emergency at city mall because of fire,Medical
Emergency at metro station because of fire,Medical
Emergency at bus stand because of fire,Medical
Emergency at highway because of fire,Medical
Emergency at panchayat office because of fire,Medical
Emergency at my house because of fire,Medical
Emergency at the market because of fire,Medical
Emergency at school zone because of fire,Medical
Emergency at village square because of accident,Medical
Emergency at farm field because of accident,Medical
Emergency at city mall because of accident,Medical
Emergency at metro station because of accident,Medical
Emergency at bus stand because of accident,Medical
Emergency at highway because of accident,Medical
Emergency at panchayat office because of accident,Medical
Emergency at my house because of accident,Medical
Emergency at the market because of accident,Medical
Emergency at school zone because of accident,Medical
Emergency at village square because of wild animal attack,SOS
Emergency at farm field because of wild animal attack,SOS
Emergency at city mall because of wild animal attack,SOS
Emergency at metro station because of wild animal attack,SOS
Emergency at bus stand because of wild animal attack,SOS
Emergency at highway because of wild animal attack,SOS
Emergency at panchayat office because of wild animal attack,SOS
Emergency at my house because of wild animal attack,SOS
Emergency at the market because of wild animal attack,SOS
Emergency at school zone because of wild animal attack,SOS
Emergency at village square because of elephant attack,SOS
Emergency at farm field because of elephant attack,SOS
Emergency at city mall because of elephant attack,SOS
Emergency at metro station because of elephant attack,SOS
Emergency at bus stand because of elephant attack,SOS
Emergency at highway because of elephant attack,SOS
Emergency at panchayat office because of elephant attack,SOS
Emergency at my house because of elephant attack,SOS
Emergency at the market because of elephant attack,SOS
Emergency at school zone because of elephant attack,SOS
Emergency at village square because of stalker,SOS
Emergency at farm field because of stalker,SOS
Emergency at city mall because of stalker,SOS
Emergency at metro station because of stalker,SOS
Emergency at bus stand because of stalker,SOS
Emergency at highway because of stalker,SOS
Emergency at panchayat office because of stalker,SOS
Emergency at my house because of stalker,SOS
Emergency at the market because of stalker,SOS
Emergency at school zone because of stalker,SOS
Emergency at village square because of riot,SOS
Emergency at farm field because of riot,SOS
Emergency at city mall because of riot,SOS
Emergency at metro station because of riot,SOS
Emergency at bus stand because of riot,SOS
Emergency at highway because of riot,SOS
Emergency at panchayat office because of riot,SOS
Emergency at my house because of riot,SOS
Emergency at the market because of riot,SOS
Emergency at school zone because of riot,SOS
Emergency at village square because of medical emergency,Medical
Emergency at farm field because of medical emergency,Medical
Emergency at city mall because of medical emergency,Medical
Emergency at metro station because of medical emergency,Medical
Emergency at bus stand because of medical emergency,Medical
Emergency at highway because of medical emergency,Medical
Emergency at panchayat office because of medical emergency,Medical
Emergency at my house because of medical emergency,Medical
Emergency at the market because of medical emergency,Medical
Emergency at school zone because of medical emergency,Medical
Emergency at village square because of flood,Medical
Emergency at farm field because of flood,Medical
Emergency at city mall because of flood,Medical
Emergency at metro station because of flood,Medical
Emergency at bus stand because of flood,Medical
Emergency at highway because of flood,Medical
Emergency at panchayat office because of flood,Medical
Emergency at my house because of flood,Medical
Emergency at the market because of flood,Medical
Emergency at school zone because of flood,Medical
Emergency at village square because of earthquake,Medical
Emergency at farm field because of earthquake,Medical
Emergency at city mall because of earthquake,Medical
Emergency at metro station because of earthquake,Medical
Emergency at bus stand because of earthquake,Medical
Emergency at highway because of earthquake,Medical
Emergency at panchayat office because of earthquake,Medical
Emergency at my house because of earthquake,Medical
Emergency at the market because of earthquake,Medical
Emergency at school zone because of earthquake,Medical
Emergency at village square because of thief,SOS
Emergency at farm field because of thief,SOS
Emergency at city mall because of thief,SOS
Emergency at metro station because of thief,SOS
Emergency at bus stand because of thief,SOS
Emergency at highway because of thief,SOS
Emergency at panchayat office because of thief,SOS
Emergency at my house because of thief,SOS
Emergency at the market because of thief,SOS
Emergency at school zone because of thief,SOS
Emergency at village square because of murder,SOS
Emergency at farm field because of murder,SOS
Emergency at city mall because of murder,SOS
Emergency at metro station because of murder,SOS
Emergency at bus stand because of murder,SOS
Emergency at highway because of murder,SOS
Emergency at panchayat office because of murder,SOS
Emergency at my house because of murder,SOS
Emergency at the market because of murder,SOS
Emergency at school zone because of murder,SOS
Need rescue team at village square for robbery,SOS
Need rescue team at farm field for robbery,SOS
Need rescue team at city mall for robbery,SOS
Need rescue team at metro station for robbery,SOS
Need rescue team at bus stand for robbery,SOS
Need rescue team at highway for robbery,SOS
Need rescue team at panchayat office for robbery,SOS
Need rescue team at my house for robbery,SOS
Need rescue team at the market for robbery,SOS
Need rescue team at school zone for robbery,SOS
Need rescue team at village square for fire,Medical
Need rescue team at farm field for fire,Medical
Need rescue team at city mall for fire,Medical
Need rescue team at metro station for fire,Medical
Need rescue team at bus stand for fire,Medical
Need rescue team at highway for fire,Medical
Need rescue team at panchayat office for fire,Medical
Need rescue team at my house for fire,Medical
Need rescue team at the market for fire,Medical
Need rescue team at school zone for fire,Medical
Need rescue team at village square for accident,Medical
Need rescue team at farm field for accident,Medical
Need rescue team at city mall for accident,Medical
Need rescue team at metro station for accident,Medical
Need rescue team at bus stand for accident,Medical
Need rescue team at highway for accident,Medical
Need rescue team at panchayat office for accident,Medical
Need rescue team at my house for accident,Medical
Need rescue team at the market for accident,Medical
Need rescue team at school zone for accident,Medical
Need rescue team at village square for wild animal attack,SOS
Need rescue team at farm field for wild animal attack,SOS
Need rescue team at city mall for wild animal attack,SOS
Need rescue team at metro station for wild animal attack,SOS
Need rescue team at bus stand for wild animal attack,SOS
Need rescue team at highway for wild animal attack,SOS
Need rescue team at panchayat office for wild animal attack,SOS
Need rescue team at my house for wild animal attack,SOS
Need rescue team at the market for wild animal attack,SOS
Need rescue team at school zone for wild animal attack,SOS
Need rescue team at village square for elephant attack,SOS
Need rescue team at farm field for elephant attack,SOS
Need rescue team at city mall for elephant attack,SOS
Need rescue team at metro station for elephant attack,SOS
Need rescue team at bus stand for elephant attack,SOS
Need rescue team at highway for elephant attack,SOS
Need rescue team at panchayat office for elephant attack,SOS
Need rescue team at my house for elephant attack,SOS
Need rescue team at the market for elephant attack,SOS
Need rescue team at school zone for elephant attack,SOS
Need rescue team at village square for stalker,SOS
Need rescue team at farm field for stalker,SOS
Need rescue team at city mall for stalker,SOS
Need rescue team at metro station for stalker,SOS
Need rescue team at bus stand for stalker,SOS
Need rescue team at highway for stalker,SOS
Need rescue team at panchayat office for stalker,SOS
Need rescue team at my house for stalker,SOS
Need rescue team at the market for stalker,SOS
Need rescue team at school zone for stalker,SOS
Need rescue team at village square for riot,SOS
Need rescue team at farm field for riot,SOS
Need rescue team at city mall for riot,SOS
Need rescue team at metro station for riot,SOS
Need rescue team at bus stand for riot,SOS
Need rescue team at highway for riot,SOS
Need rescue team at panchayat office for riot,SOS
Need rescue team at my house for riot,SOS
Need rescue team at the market for riot,SOS
Need rescue team at school zone for riot,SOS
Need rescue team at village square for medical emergency,Medical
Need rescue team at farm field for medical emergency,Medical
Need rescue team at city mall for medical emergency,Medical
Need rescue team at metro station for medical emergency,Medical
Need rescue team at bus stand for medical emergency,Medical
Need rescue team at highway for medical emergency,Medical
Need rescue team at panchayat office for medical emergency,Medical
Need rescue team at my house for medical emergency,Medical
Need rescue team at the market for medical emergency,Medical
Need rescue team at school zone for medical emergency,Medical
Need rescue team at village square for flood,Medical
Need rescue team at farm field for flood,Medical
Need rescue team at city mall for flood,Medical
Need rescue team at metro station for flood,Medical
Need rescue team at bus stand for flood,Medical
Need rescue team at highway for flood,Medical
Need rescue team at panchayat office for flood,Medical
Need rescue team at my house for flood,Medical
Need rescue team at the market for flood,Medical
Need rescue team at school zone for flood,Medical
Need rescue team at village square for earthquake,Medical
Need rescue team at farm field for earthquake,Medical
Need rescue team at city mall for earthquake,Medical
Need rescue team at metro station for earthquake,Medical
Need rescue team at bus stand for earthquake,Medical
Need rescue team at highway for earthquake,Medical
Need rescue team at panchayat office for earthquake,Medical
Need rescue team at my house for earthquake,Medical
Need rescue team at the market for earthquake,Medical
Need rescue team at school zone for earthquake,Medical
Need rescue team at village square for thief,SOS
Need rescue team at farm field for thief,SOS
Need rescue team at city mall for thief,SOS
Need rescue team at metro station for thief,SOS
Need rescue team at bus stand for thief,SOS
Need rescue team at highway for thief,SOS
Need rescue team at panchayat office for thief,SOS
Need rescue team at my house for thief,SOS
Need rescue team at the market for thief,SOS
Need rescue team at school zone for thief,SOS
Need rescue team at village square for murder,SOS
Need rescue team at farm field for murder,SOS
Need rescue team at city mall for murder,SOS
Need rescue team at metro station for murder,SOS
Need rescue team at bus stand for murder,SOS
Need rescue team at highway for murder,SOS
Need rescue team at panchayat office for murder,SOS
Need rescue team at my house for murder,SOS
Need rescue team at the market for murder,SOS
Need rescue team at school zone for murder,SOS
Alert everyone about robbery at village square,SOS
Alert everyone about robbery at farm field,SOS
Alert everyone about robbery at city mall,SOS
Alert everyone about robbery at metro station,SOS
Alert everyone about robbery at bus stand,SOS
Alert everyone about robbery at highway,SOS
Alert everyone about robbery at panchayat office,SOS
Alert everyone about robbery at my house,SOS
Alert everyone about robbery at the market,SOS
Alert everyone about robbery at school zone,SOS
Alert everyone about fire at village square,Medical
Alert everyone about fire at farm field,Medical
Alert everyone about fire at city mall,Medical
Alert everyone about fire at metro station,Medical
Alert everyone about fire at bus stand,Medical
Alert everyone about fire at highway,Medical
Alert everyone about fire at panchayat office,Medical
Alert everyone about fire at my house,Medical
Alert everyone about fire at the market,Medical
Alert everyone about fire at school zone,Medical
Alert everyone about accident at village square,Medical
Alert everyone about accident at farm field,Medical
Alert everyone about accident at city mall,Medical
Alert everyone about accident at metro station,Medical
Alert everyone about accident at bus stand,Medical
Alert everyone about accident at highway,Medical
Alert everyone about accident at panchayat office,Medical
Alert everyone about accident at my house,Medical
Alert everyone about accident at the market,Medical
Alert everyone about accident at school zone,Medical
Alert everyone about wild animal attack at village square,SOS
Alert everyone about wild animal attack at farm field,SOS
Alert everyone about wild animal attack at city mall,SOS
Alert everyone about wild animal attack at metro station,SOS
Alert everyone about wild animal attack at bus stand,SOS
Alert everyone about wild animal attack at highway,SOS
Alert everyone about wild animal attack at panchayat office,SOS
Alert everyone about wild animal attack at my house,SOS
Alert everyone about wild animal attack at the market,SOS
Alert everyone about wild animal attack at school zone,SOS
Alert everyone about elephant attack at village square,SOS
Alert everyone about elephant attack at farm field,SOS
Alert everyone about elephant attack at city mall,SOS
Alert everyone about elephant attack at metro station,SOS
Alert everyone about elephant attack at bus stand,SOS
Alert everyone about elephant attack at highway,SOS
Alert everyone about elephant attack at panchayat office,SOS
Alert everyone about elephant attack at my house,SOS
Alert everyone about elephant attack at the market,SOS
Alert everyone about elephant attack at school zone,SOS
Alert everyone about stalker at village square,SOS
Alert everyone about stalker at farm field,SOS
Alert everyone about stalker at city mall,SOS
Alert everyone about stalker at metro station,SOS
Alert everyone about stalker at bus stand,SOS
Alert everyone about stalker at highway,SOS
Alert everyone about stalker at panchayat office,SOS
Alert everyone about stalker at my house,SOS
Alert everyone about stalker at the market,SOS
Alert everyone about stalker at school zone,SOS
Alert everyone about riot at village square,SOS
Alert everyone about riot at farm field,SOS
Alert everyone about riot at city mall,SOS
Alert everyone about riot at metro station,SOS
Alert everyone about riot at bus stand,SOS
Alert everyone about riot at highway,SOS
Alert everyone about riot at panchayat office,SOS
Alert everyone about riot at my house,SOS
Alert everyone about riot at the market,SOS
Alert everyone about riot at school zone,SOS
Alert everyone about medical emergency at village square,Medical
Alert everyone about medical emergency at farm field,Medical
Alert everyone about medical emergency at city mall,Medical
Alert everyone about medical emergency at metro station,Medical
Alert everyone about medical emergency at bus stand,Medical
Alert everyone about medical emergency at highway,Medical
Alert everyone about medical emergency at panchayat office,Medical
Alert everyone about medical emergency at my house,Medical
Alert everyone about medical emergency at the market,Medical
Alert everyone about medical emergency at school zone,Medical
Alert everyone about flood at village square,Medical
Alert everyone about flood at farm field,Medical
Alert everyone about flood at city mall,Medical
Alert everyone about flood at metro station,Medical
Alert everyone about flood at bus stand,Medical
Alert everyone about flood at highway,Medical
Alert everyone about flood at panchayat office,Medical
Alert everyone about flood at my house,Medical
Alert everyone about flood at the market,Medical
Alert everyone about flood at school zone,Medical
Alert everyone about earthquake at village square,Medical
Alert everyone about earthquake at farm field,Medical
Alert everyone about earthquake at city mall,Medical
Alert everyone about earthquake at metro station,Medical
Alert everyone about earthquake at bus stand,Medical
Alert everyone about earthquake at highway,Medical
Alert everyone about earthquake at panchayat office,Medical
Alert everyone about earthquake at my house,Medical
Alert everyone about earthquake at the market,Medical
Alert everyone about earthquake at school zone,Medical
Alert everyone about thief at village square,SOS
Alert everyone about thief at farm field,SOS
Alert everyone about thief at city mall,SOS
Alert everyone about thief at metro station,SOS
Alert everyone about thief at bus stand,SOS
Alert everyone about thief at highway,SOS
Alert everyone about thief at panchayat office,SOS
Alert everyone about thief at my house,SOS
Alert everyone about thief at the market,SOS
Alert everyone about thief at school zone,SOS
Alert everyone about murder at village square,SOS
Alert everyone about murder at farm field,SOS
Alert everyone about murder at city mall,SOS
Alert everyone about murder at metro station,SOS
Alert everyone about murder at bus stand,SOS
Alert everyone about murder at highway,SOS
Alert everyone about murder at panchayat office,SOS
Alert everyone about murder at my house,SOS
Alert everyone about murder at the market,SOS
Alert everyone about murder at school zone,SOS
